,Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance,Half-time Home Goals,Half-time Away Goals,Referee,Assistant 1,Assistant 2,RoundID,MatchID,Home Team Initials,Away Team Initials,Home Team Result,Home Rank,Away Rank,Home Temp,Home Rain,Home GDP (millions),Home Population,Home GDP per Person (dollars),Away Temp,Away Rain,Away GDP (millions),Away Population,Away GDP per Person (dollars),Home Team Line,Away Team Line
49,2006,23 Jun 2006 - 21:00 ,Group G,"FIFA World Cup Stadium, Cologne",Cologne ,Togo,0,2,France, ,45000.0,0,0,LARRIONDA Jorge (URU),RIAL Walter (URU),FANDINO Pablo (URU),97410100,97410045,TOG,FRA,L,61,8,27.15,1168.0,4797.0,7990926.0,600.31,10.70,867.0,2583560.0,65233271.0,39604.94,25000,1200
50,2006,13 Jun 2006 - 15:00 ,Group G,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Korea Republic,2,1,Togo, ,48000.0,0,1,POLL Graham (ENG),SHARP Philip (ENG),TURNER Glenn (ENG),97410100,97410014,KOR,TOG,W,29,61,11.50,1274.0,1538030.0,51164435.0,30060.53,27.15,1168.0,4797.0,7990926.0,600.31,20000,25000
51,2006,13 Jun 2006 - 18:00 ,Group G,Gottlieb-Daimler-Stadion,Stuttgart ,France,0,0,Switzerland, ,52000.0,0,0,IVANOV Valentin (RUS),GOLUBEV Nikolai (RUS),VOLNIN Evgueni (RUS),97410100,97410013,FRA,SUI,D,8,35,10.70,867.0,2583560.0,65233271.0,39604.94,5.50,1537.0,678575.0,8544034.0,79420.92,1200,10000
52,2006,19 Jun 2006 - 15:00 ,Group G,"FIFA World Cup Stadium, Dortmund",Dortmund ,Togo,0,2,Switzerland, ,65000.0,0,1,AMARILLA Carlos (PAR),ANDINO Amelio (PAR),BERNAL Manuel (PAR),97410100,97410030,TOG,SUI,L,61,35,27.15,1168.0,4797.0,7990926.0,600.31,5.50,1537.0,678575.0,8544034.0,79420.92,25000,10000
53,2006,18 Jun 2006 - 21:00 ,Group G,Zentralstadion,Leipzig ,France,1,1,Korea Republic, ,43000.0,1,0,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN),97410100,97410029,FRA,KOR,D,8,29,10.70,867.0,2583560.0,65233271.0,39604.94,11.50,1274.0,1538030.0,51164435.0,30060.53,1200,20000
54,2006,23 Jun 2006 - 21:00 ,Group G,"FIFA World Cup Stadium, Hanover",Hanover ,Switzerland,2,0,Korea Republic, ,43000.0,1,0,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG),97410100,97410046,SUI,KOR,W,35,29,5.50,1537.0,678575.0,8544034.0,79420.92,11.50,1274.0,1538030.0,51164435.0,30060.53,10000,20000
55,2006,13 Jun 2006 - 21:00 ,Group F,Olympiastadion,Berlin ,Brazil,1,0,Croatia, ,72000.0,1,0,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN),97410100,97410011,BRA,CRO,W,1,23,24.95,1782.0,2054969.0,210867954.0,9745.29,10.90,1113.0,54516.0,4164783.0,13089.76,250,5000
56,2006,18 Jun 2006 - 15:00 ,Group F,Franken-Stadion,Nuremberg ,Japan,0,0,Croatia, ,41000.0,0,0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL),97410100,97410028,JPN,CRO,D,18,23,11.15,1668.0,4872135.0,127185332.0,38307.37,10.90,1113.0,54516.0,4164783.0,13089.76,15000,5000
57,2006,19 Jun 2006 - 21:00 ,Group H,Gottlieb-Daimler-Stadion,Stuttgart ,Spain,3,1,Tunisia, ,52000.0,0,1,SIMON Carlos (BRA),TAVARES Aristeu (BRA),CORONA Ednilson (BRA),97410100,97410031,ESP,TUN,W,5,21,13.30,636.0,1313951.0,46397452.0,28319.46,19.20,207.0,40275.0,11659174.0,3454.36,1500,20000
58,2006,23 Jun 2006 - 16:00 ,Group H,Olympiastadion,Berlin ,Ukraine,1,0,Tunisia, ,72000.0,0,0,AMARILLA Carlos (PAR),ANDINO Amelio (PAR),BERNAL Manuel (PAR),97410100,97410048,UKR,TUN,W,45,21,8.30,1875.0,109321.0,44009214.0,2484.05,19.20,207.0,40275.0,11659174.0,3454.36,4000,20000
59,2006,14 Jun 2006 - 18:00 ,Group H,"FIFA World Cup Stadium, Munich",Munich ,Tunisia,2,2,Saudi Arabia, ,66000.0,1,0,SHIELD Mark (AUS),GIBSON Nathan (AUS),WILSON Ben (AUS),97410100,97410016,TUN,KSA,D,21,34,19.20,207.0,40275.0,11659174.0,3454.36,24.65,59.0,683827.0,33554343.0,20379.69,20000,50000
60,2006,20 Jun 2006 - 16:00 ,Group A,Olympiastadion,Berlin ,Ecuador,0,3,Germany, ,72000.0,0,2,IVANOV Valentin (RUS),GOLUBEV Nikolai (RUS),VOLNIN Evgueni (RUS),97410100,97410033,ECU,GER,L,39,19,21.85,2087.0,102311.0,16863425.0,6067.04,8.50,700.0,3684816.0,82293457.0,44776.54,20000,600
61,2006,20 Jun 2006 - 21:00 ,Group B,"FIFA World Cup Stadium, Cologne",Cologne ,Sweden,2,2,England, ,45000.0,0,1,BUSACCA Massimo (SUI),BURAGINA Francesco (SUI),ARNET Matthias (SUI),97410100,97410035,SWE,ENG,D,16,10,2.10,624.0,538575.0,9982709.0,53950.79,8.45,1220.0,2624529.0,66573504.0,39423.03,3000,700
62,2006,22 Jun 2006 - 21:00 ,Group F,"FIFA World Cup Stadium, Dortmund",Dortmund ,Japan,1,4,Brazil, ,65000.0,1,1,POULAT Eric (FRA),DAGORNE Lionel (FRA),TEXIER Vincent (FRA),97410100,97410043,JPN,BRA,L,18,1,11.15,1668.0,4872135.0,127185332.0,38307.37,24.95,1782.0,2054969.0,210867954.0,9745.29,15000,250
63,2006,23 Jun 2006 - 16:00 ,Group H,Fritz-Walter-Stadion,Kaiserslautern ,Saudi Arabia,0,1,Spain, ,46000.0,0,1,CODJIA Coffi (BEN),NTAGUNGIRA Celestin (RWA),ADERODJOU Aboudou (BEN),97410100,97410047,KSA,ESP,L,34,5,24.65,59.0,683827.0,33554343.0,20379.69,13.30,636.0,1313951.0,46397452.0,28319.46,50000,1500
64,2010,11 Jun 2010 - 16:00 ,Group A,Soccer City Stadium,Johannesburg ,South Africa,1,1,Mexico, ,84490.0,0,0,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ),249722,300061454,RSA,MEX,D,83,17,17.75,495.0,349299.0,57398421.0,6085.52,21.00,752.0,1149236.0,130759074.0,8788.96,10000,6600
65,2010,27 Jun 2010 - 20:30 ,Round of 16,Soccer City Stadium,Johannesburg ,Argentina,3,1,Mexico, ,84377.0,2,0,ROSETTI Roberto (ITA),CALCAGNO Paolo (ITA),AYROLDI Stefano (ITA),249717,300061502,ARG,MEX,W,7,17,14.80,591.0,637717.0,44688864.0,14270.15,21.00,752.0,1149236.0,130759074.0,8788.96,650,6600
66,2010,17 Jun 2010 - 20:30 ,Group A,Peter Mokaba Stadium,Polokwane ,France,0,2,Mexico, ,35370.0,0,0,AL GHAMDI Khalil (KSA),KAMRANIFAR Hassan (IRN),AL MARZOUQI Saleh (UAE),249722,300061451,FRA,MEX,L,9,17,10.70,867.0,2583560.0,65233271.0,39604.94,21.00,752.0,1149236.0,130759074.0,8788.96,1600,6600
67,2010,16 Jun 2010 - 20:30 ,Group A,Loftus Versfeld Stadium,Tshwane/Pretoria ,South Africa,0,3,Uruguay, ,42658.0,0,1,BUSACCA Massimo (SUI),ARNET Matthias (SUI),BURAGINA Francesco (SUI),249722,300061452,RSA,URU,L,83,16,17.75,495.0,349299.0,57398421.0,6085.52,17.55,1265.0,58415.0,3469551.0,16836.47,10000,10000
68,2010,22 Jun 2010 - 16:00 ,Group A,Royal Bafokeng Sports Palace,Phokeng ,Mexico,0,1,Uruguay, ,33425.0,0,1,KASSAI Viktor (HUN),EROS Gabor (HUN),VAMOS Tibor (HUN),249722,300061450,MEX,URU,L,17,16,21.00,752.0,1149236.0,130759074.0,8788.96,17.55,1265.0,58415.0,3469551.0,16836.47,6600,10000
69,2010,11 Jun 2010 - 20:30 ,Group A,Cape Town Stadium,Cape Town ,Uruguay,0,0,France, ,64100.0,0,0,NISHIMURA Yuichi (JPN),SAGARA Toru (JPN),JEONG Hae Sang (KOR),249722,300061453,URU,FRA,D,16,9,17.55,1265.0,58415.0,3469551.0,16836.47,10.70,867.0,2583560.0,65233271.0,39604.94,10000,1600
70,2010,26 Jun 2010 - 16:00 ,Round of 16,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Uruguay,2,1,Korea Republic, ,30597.0,1,0,Wolfgang STARK (GER),SALVER Jan-Hendrik (GER),PICKEL Mike (GER),249717,300061504,URU,KOR,W,16,47,17.55,1265.0,58415.0,3469551.0,16836.47,11.50,1274.0,1538030.0,51164435.0,30060.53,10000,25000
71,2010,17 Jun 2010 - 13:30 ,Group B,Soccer City Stadium,Johannesburg ,Argentina,4,1,Korea Republic, ,82174.0,2,1,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL),249722,300061458,ARG,KOR,W,7,47,14.80,591.0,637717.0,44688864.0,14270.15,11.50,1274.0,1538030.0,51164435.0,30060.53,650,25000
72,2010,22 Jun 2010 - 20:30 ,Group B,Durban Stadium,Durban ,Nigeria,2,2,Korea Republic, ,61874.0,1,1,Oleg¥Ë_rio BENQUEREN¥Ë_A (POR),CARDINAL Jose (POR),MIRANDA Bertino (POR),249722,300111115,NGA,KOR,D,21,47,26.80,1150.0,376284.0,195875237.0,1921.04,11.50,1274.0,1538030.0,51164435.0,30060.53,10000,25000
73,2010,02 Jul 2010 - 20:30 ,Quarter-finals,Soccer City Stadium,Johannesburg ,Uruguay,1,1,Ghana,Uruguay win on penalties (4 - 2) ,84017.0,0,0,Oleg¥Ë_rio BENQUEREN¥Ë_A (POR),CARDINAL Jose (POR),MIRANDA Bertino (POR),249718,300061508,URU,GHA,W,16,32,17.55,1265.0,58415.0,3469551.0,16836.47,27.20,1187.0,47032.0,29463643.0,1596.27,10000,10000
74,2010,13 Jun 2010 - 16:00 ,Group D,Loftus Versfeld Stadium,Tshwane/Pretoria ,Serbia,0,1,Ghana, ,38833.0,0,0,BALDASSI Hector (ARG),CASAS Ricardo (ARG),MAIDANA Hernan (ARG),249722,300061471,SRB,GHA,L,15,32,10.55,680.0,41471.0,8762027.0,4733.04,27.20,1187.0,47032.0,29463643.0,1596.27,5000,10000
75,2010,26 Jun 2010 - 20:30 ,Round of 16,Royal Bafokeng Sports Palace,Phokeng ,USA,1,2,Ghana,Ghana win after extra time ,34976.0,0,0,KASSAI Viktor (HUN),EROS Gabor (HUN),VAMOS Tibor (HUN),249717,300061503,USA,GHA,L,14,32,8.55,715.0,19390600.0,326766748.0,59340.8,27.20,1187.0,47032.0,29463643.0,1596.27,6600,10000
76,2010,06 Jul 2010 - 20:30 ,Semi-finals,Cape Town Stadium,Cape Town ,Uruguay,2,3,Netherlands, ,62479.0,1,1,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ),249719,300061512,URU,NED,L,16,4,17.55,1265.0,58415.0,3469551.0,16836.47,9.25,778.0,825745.0,17084459.0,48333.11,10000,900
77,2010,24 Jun 2010 - 20:30 ,Group E,Cape Town Stadium,Cape Town ,Cameroon,1,2,Netherlands, ,63093.0,0,1,POZO Pablo (CHI),BASUALTO Patricio (CHI),MONDRIA Francisco (CHI),249722,300061473,CMR,NED,L,19,4,24.60,1604.0,34006.0,24678234.0,1377.98,9.25,778.0,825745.0,17084459.0,48333.11,8000,900
78,2010,10 Jul 2010 - 20:30 ,Match for third place,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Uruguay,2,3,Germany, ,36254.0,1,1,ARCHUNDIA Benito (MEX),VERGARA Hector (CAN),TORRENTERA Marvin (MEX),249720,300061510,URU,GER,L,16,6,17.55,1265.0,58415.0,3469551.0,16836.47,8.50,700.0,3684816.0,82293457.0,44776.54,10000,1100
79,2010,03 Jul 2010 - 16:00 ,Quarter-finals,Cape Town Stadium,Cape Town ,Argentina,0,4,Germany, ,64100.0,0,1,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ),249718,300061505,ARG,GER,L,7,6,14.80,591.0,637717.0,44688864.0,14270.15,8.50,700.0,3684816.0,82293457.0,44776.54,650,1100
80,2010,23 Jun 2010 - 20:30 ,Group D,Soccer City Stadium,Johannesburg ,Ghana,0,1,Germany, ,83391.0,0,0,SIMON Carlos (BRA),HAUSMANN Altemir (BRA),BRAATZ Roberto (BRA),249722,300061468,GHA,GER,L,32,6,27.20,1187.0,47032.0,29463643.0,1596.27,8.50,700.0,3684816.0,82293457.0,44776.54,10000,1100
81,2010,12 Jun 2010 - 13:30 ,Group B,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Korea Republic,2,0,Greece, ,31513.0,1,0,HESTER Michael (NZL),HINTZ Jan Hendrik (NZL),MAKASINI Tevita (TGA),249722,300061459,KOR,GRE,W,47,13,11.50,1274.0,1538030.0,51164435.0,30060.53,15.40,652.0,200690.0,11142161.0,18011.77,25000,15000
82,2010,12 Jun 2010 - 16:00 ,Group B,Ellis Park Stadium,Johannesburg ,Argentina,1,0,Nigeria, ,55686.0,1,0,Wolfgang STARK (GER),SALVER Jan-Hendrik (GER),PICKEL Mike (GER),249722,300061460,ARG,NGA,W,7,21,14.80,591.0,637717.0,44688864.0,14270.15,26.80,1150.0,376284.0,195875237.0,1921.04,650,10000
83,2010,17 Jun 2010 - 16:00 ,Group B,Free State Stadium,Mangaung/Bloemfontein ,Greece,2,1,Nigeria, ,31593.0,1,1,RUIZ Oscar (COL),GONZALEZ Abraham (COL),CLAVIJO Humberto (COL),249722,300061457,GRE,NGA,W,13,21,15.40,652.0,200690.0,11142161.0,18011.77,26.80,1150.0,376284.0,195875237.0,1921.04,15000,10000
84,2010,12 Jun 2010 - 20:30 ,Group C,Royal Bafokeng Sports Palace,Phokeng ,England,1,1,USA, ,38646.0,1,1,SIMON Carlos (BRA),HAUSMANN Altemir (BRA),BRAATZ Roberto (BRA),249722,300061466,ENG,USA,D,8,14,8.45,1220.0,2624529.0,66573504.0,39423.03,8.55,715.0,19390600.0,326766748.0,59340.8,650,6600
85,2010,18 Jun 2010 - 16:00 ,Group C,Ellis Park Stadium,Johannesburg ,Slovenia,2,2,USA, ,45573.0,2,0,Koman COULIBALY (MLI),ACHIK Redouane (MAR),MANUEL CANDIDO Inacio (ANG),249722,300061463,SVN,USA,D,25,14,8.90,1162.0,48868.0,2081260.0,23480.01,8.55,715.0,19390600.0,326766748.0,59340.8,25000,6600
86,2010,18 Jun 2010 - 20:30 ,Group C,Cape Town Stadium,Cape Town ,England,0,0,Algeria, ,64100.0,0,0,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ),249722,300061464,ENG,ALG,D,8,30,8.45,1220.0,2624529.0,66573504.0,39423.03,22.50,89.0,178287.0,42008054.0,4244.11,650,50000
87,2010,23 Jun 2010 - 16:00 ,Group C,Loftus Versfeld Stadium,Tshwane/Pretoria ,USA,1,0,Algeria, ,35827.0,0,0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL),249722,300061461,USA,ALG,W,14,30,8.55,715.0,19390600.0,326766748.0,59340.8,22.50,89.0,178287.0,42008054.0,4244.11,6600,50000
88,2010,13 Jun 2010 - 13:30 ,Group C,Peter Mokaba Stadium,Polokwane ,Algeria,0,1,Slovenia, ,30325.0,0,0,BATRES Carlos (GUA),LEAL Leonel (CRC),PASTRANA Carlos (HON),249722,300061465,ALG,SVN,L,30,25,22.50,89.0,178287.0,42008054.0,4244.11,8.90,1162.0,48868.0,2081260.0,23480.01,50000,25000
89,2010,13 Jun 2010 - 20:30 ,Group D,Durban Stadium,Durban ,Germany,4,0,Australia, ,62660.0,2,0,RODRIGUEZ Marco (MEX),CAMARGO Jose Luis (MEX),MORIN Alberto (MEX),249722,300111116,GER,AUS,W,6,20,8.50,700.0,3684816.0,82293457.0,44776.54,21.65,534.0,1379548.0,24772247.0,55689.26,1100,12500
90,2010,19 Jun 2010 - 16:00 ,Group D,Royal Bafokeng Sports Palace,Phokeng ,Ghana,1,1,Australia, ,34812.0,1,1,ROSETTI Roberto (ITA),CALCAGNO Paolo (ITA),AYROLDI Stefano (ITA),249722,300061469,GHA,AUS,D,32,20,27.20,1187.0,47032.0,29463643.0,1596.27,21.65,534.0,1379548.0,24772247.0,55689.26,10000,12500
91,2010,18 Jun 2010 - 13:30 ,Group D,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Germany,0,1,Serbia, ,38294.0,0,1,Alberto UNDIANO MALLENCO (ESP),MARTINEZ Fermin (ESP),YUSTE Juan (ESP),249722,300061470,GER,SRB,L,6,15,8.50,700.0,3684816.0,82293457.0,44776.54,10.55,680.0,41471.0,8762027.0,4733.04,1100,5000
92,2010,23 Jun 2010 - 20:30 ,Group D,Mbombela Stadium,Nelspruit ,Australia,2,1,Serbia, ,37836.0,0,0,LARRIONDA Jorge (URU),FANDINO Pablo (URU),ESPINOSA Mauricio (URU),249722,300061467,AUS,SRB,W,20,15,21.65,534.0,1379548.0,24772247.0,55689.26,10.55,680.0,41471.0,8762027.0,4733.04,12500,5000
93,2010,27 Jun 2010 - 16:00 ,Round of 16,Free State Stadium,Mangaung/Bloemfontein ,Germany,4,1,England, ,40510.0,2,1,LARRIONDA Jorge (URU),FANDINO Pablo (URU),ESPINOSA Mauricio (URU),249717,300061501,GER,ENG,W,6,8,8.50,700.0,3684816.0,82293457.0,44776.54,8.45,1220.0,2624529.0,66573504.0,39423.03,1100,650
94,2010,23 Jun 2010 - 16:00 ,Group C,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Slovenia,0,1,England, ,36893.0,0,1,Wolfgang STARK (GER),SALVER Jan-Hendrik (GER),PICKEL Mike (GER),249722,300061462,SVN,ENG,L,25,8,8.90,1162.0,48868.0,2081260.0,23480.01,8.45,1220.0,2624529.0,66573504.0,39423.03,25000,650
95,2010,07 Jul 2010 - 20:30 ,Semi-finals,Durban Stadium,Durban ,Germany,0,1,Spain, ,60960.0,0,0,KASSAI Viktor (HUN),EROS Gabor (HUN),VAMOS Tibor (HUN),249719,300111114,GER,ESP,L,6,2,8.50,700.0,3684816.0,82293457.0,44776.54,13.30,636.0,1313951.0,46397452.0,28319.46,1100,350
96,2010,11 Jul 2010 - 20:30 ,Final,Soccer City Stadium,Johannesburg ,Netherlands,0,1,Spain,Spain win after extra time ,84490.0,0,0,WEBB Howard (ENG),Darren CANN (ENG),MULLARKEY Michael (ENG),249721,300061509,NED,ESP,L,4,2,9.25,778.0,825745.0,17084459.0,48333.11,13.30,636.0,1313951.0,46397452.0,28319.46,900,350
97,2010,25 Jun 2010 - 20:30 ,Group H,Loftus Versfeld Stadium,Tshwane/Pretoria ,Chile,1,2,Spain, ,41958.0,0,2,RODRIGUEZ Marco (MEX),CAMARGO Jose Luis (MEX),MORIN Alberto (MEX),249722,300061491,CHI,ESP,L,18,2,8.45,1522.0,277042.0,18197209.0,15224.42,13.30,636.0,1313951.0,46397452.0,28319.46,6600,350
98,2010,03 Jul 2010 - 20:30 ,Quarter-finals,Ellis Park Stadium,Johannesburg ,Paraguay,0,1,Spain, ,55359.0,0,0,BATRES Carlos (GUA),LEAL Leonel (CRC),PASTRANA Carlos (HON),249718,300061506,PAR,ESP,L,31,2,23.55,1130.0,29619.0,6896908.0,4294.53,13.30,636.0,1313951.0,46397452.0,28319.46,6600,350
99,2010,14 Jun 2010 - 13:30 ,Group E,Soccer City Stadium,Johannesburg ,Netherlands,2,0,Denmark, ,83465.0,0,0,St¥Ë_phane LANNOY (FRA),DANSAULT Eric (FRA),UGO Laurent (FRA),249722,300061478,NED,DEN,W,4,36,9.25,778.0,825745.0,17084459.0,48333.11,7.50,703.0,324484.0,5754356.0,56389.28,900,10000
100,2010,19 Jun 2010 - 20:30 ,Group E,Loftus Versfeld Stadium,Tshwane/Pretoria ,Cameroon,1,2,Denmark, ,38074.0,1,1,LARRIONDA Jorge (URU),FANDINO Pablo (URU),ESPINOSA Mauricio (URU),249722,300061475,CMR,DEN,L,19,36,24.60,1604.0,34006.0,24678234.0,1377.98,7.50,703.0,324484.0,5754356.0,56389.28,8000,10000
